# Partition functions Q
#          291
# T [K]   1.00000e-05   1.00000e-04   1.00000e-03   1.00000e-02   1.00000e-01   1.50000e-01   2.00000e-01   3.00000e-01   5.00000e-01   7.00000e-01   1.00000e+00   1.30000e+00   1.70000e+00   2.00000e+00   3.00000e+00   5.00000e+00   7.00000e+00   1.00000e+01   1.50000e+01   2.00000e+01   3.00000e+01   5.00000e+01   7.00000e+01   1.00000e+02   1.30000e+02   1.70000e+02   2.00000e+02   2.50000e+02   3.00000e+02   5.00000e+02   7.00000e+02   1.00000e+03   1.50000e+03   2.00000e+03   3.00000e+03   4.00000e+03   5.00000e+03   6.00000e+03   7.00000e+03   8.00000e+03   9.00000e+03   1.00000e+04
#
  Si2   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00023e+00   9.02208e+00   9.15666e+00   9.68311e+00   1.05227e+01   1.19113e+01   1.30571e+01   1.71375e+01   2.56702e+01   3.43317e+01   4.73921e+01   6.92187e+01   9.10711e+01   1.34804e+02   2.22312e+02   3.09858e+02   4.41496e+02   5.74698e+02   7.58285e+02   9.03016e+02   1.16182e+03   1.44602e+03   2.87007e+03   4.78104e+03   8.59119e+03   1.75329e+04   2.98336e+04   6.51307e+04   1.16008e+05   1.84925e+05   2.76023e+05   3.95266e+05   5.49769e+05   7.46784e+05   9.92859e+05
   P2   2.50000e-01   2.50000e-01   2.50000e-01   2.50000e-01   2.50369e-01   2.56743e-01   2.78822e-01   3.73378e-01   6.50563e-01   9.30678e-01   1.31121e+00   1.66530e+00   2.12550e+00   2.46890e+00   3.61390e+00   5.90673e+00   8.20077e+00   1.16425e+01   1.73795e+01   2.31168e+01   3.45923e+01   5.75455e+01   8.05014e+01   1.14942e+02   1.49413e+02   1.95599e+02   2.30657e+02   2.90599e+02   3.53318e+02   6.44450e+02   1.01245e+03   1.71994e+03   3.32671e+03   5.48094e+03   1.14940e+04   1.99842e+04   3.15667e+04   4.75640e+04   7.02366e+04   1.02922e+05   1.50080e+05   2.17235e+05
   S2   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00002e+00   9.00437e+00   9.04927e+00   9.30324e+00   9.80942e+00   1.07662e+01   1.16104e+01   1.47663e+01   2.15670e+01   2.85337e+01   3.90704e+01   5.67053e+01   7.43718e+01   1.09737e+02   1.80510e+02   2.51305e+02   3.57532e+02   4.63922e+02   6.06822e+02   7.15785e+02   9.03339e+02   1.10124e+03   2.03390e+03   3.22757e+03   5.53938e+03   1.08238e+04   1.79441e+04   3.79032e+04   6.58775e+04   1.02438e+05   1.48392e+05   2.04946e+05   2.73819e+05   3.57225e+05   4.57754e+05
  Cl2   3.75000e-01   3.75000e-01   3.75000e-01   3.75000e-01   3.76704e-01   3.92590e-01   4.31568e-01   5.58308e-01   8.66069e-01   1.16858e+00   1.60383e+00   2.03176e+00   2.60108e+00   3.02837e+00   4.45417e+00   7.30830e+00   1.01634e+01   1.44467e+01   2.15862e+01   2.87262e+01   4.30073e+01   7.15736e+01   1.00146e+02   1.43061e+02   1.86295e+02   2.45342e+02   2.91422e+02   3.72982e+02   4.61685e+02   9.00177e+02   1.48287e+03   2.63824e+03   5.33843e+03   9.04697e+03   1.99565e+04   3.87892e+04   7.51519e+04   1.43543e+05   2.59251e+05   4.35315e+05   6.81314e+05   1.00338e+06
   K2   3.75000e-01   3.75000e-01   3.75000e-01   3.75000e-01   7.56546e-01   1.08576e+00   1.40116e+00   2.01566e+00   3.23902e+00   4.46411e+00   6.30303e+00   8.14255e+00   1.05957e+01   1.24357e+01   1.85698e+01   3.08398e+01   4.31119e+01   6.15237e+01   9.22334e+01   1.23098e+02   1.86708e+02   3.31362e+02   5.08685e+02   8.43501e+02   1.26394e+03   1.96041e+03   2.58614e+03   3.82903e+03   5.32622e+03   1.39671e+04   2.71704e+04   5.67492e+04   1.38571e+05   2.74392e+05   7.51662e+05   1.50727e+06   2.52261e+06   3.80396e+06   5.37993e+06   7.28548e+06   9.55119e+06   1.21987e+07
  Cu2   3.75000e-01   3.75000e-01   3.75000e-01   3.75000e-01   4.57933e-01   6.12871e-01   7.86719e-01   1.12907e+00   1.77858e+00   2.41772e+00   3.37689e+00   4.33710e+00   5.61809e+00   6.57909e+00   9.78318e+00   1.61926e+01   2.26026e+01   3.22183e+01   4.82457e+01   6.42746e+01   9.63368e+01   1.60561e+02   2.25669e+02   3.28492e+02   4.41598e+02   6.12740e+02   7.57866e+02   1.03327e+03   1.35162e+03   3.06628e+03   5.50539e+03   1.05719e+04   2.29757e+04   4.07211e+04   9.46675e+04   1.78947e+05   3.02689e+05   4.76891e+05   7.13226e+05   1.02291e+06   1.41592e+06   1.90053e+06
  As2   3.75000e-01   3.75000e-01   3.75000e-01   3.75000e-01   4.75988e-01   6.47342e-01   8.33534e-01   1.19593e+00   1.88582e+00   2.56764e+00   3.59136e+00   4.61609e+00   5.98304e+00   7.00850e+00   1.04274e+01   1.72661e+01   2.41051e+01   3.43640e+01   5.14622e+01   6.85606e+01   1.02757e+02   1.71152e+02   2.39581e+02   3.42870e+02   4.48703e+02   5.97636e+02   7.17407e+02   9.35428e+02   1.17865e+03   2.42267e+03   4.11510e+03   7.51037e+03   1.54919e+04   2.64395e+04   5.77059e+04   1.03458e+05   1.68754e+05   2.61966e+05   3.94280e+05   5.78768e+05   8.29357e+05   1.15989e+06
  Se2   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.00005e+00   9.00382e+00   9.03292e+00   9.28356e+00   1.06099e+01   1.25081e+01   1.57007e+01   1.90380e+01   2.35731e+01   2.70048e+01   3.85219e+01   6.16740e+01   8.48697e+01   1.19688e+02   1.77740e+02   2.35805e+02   3.51949e+02   5.84288e+02   8.16982e+02   1.17075e+03   1.54151e+03   2.08689e+03   2.54913e+03   3.44378e+03   4.51283e+03   1.07371e+04   2.02724e+04   4.10152e+04   9.32424e+04   1.68217e+05   3.89693e+05   7.13030e+05   1.14877e+06   1.71271e+06   2.42689e+06   3.31806e+06   4.41480e+06   5.74445e+06
  Sb2   4.16667e-01   4.16667e-01   4.16667e-01   4.16668e-01   8.53930e-01   1.20833e+00   1.55486e+00   2.24162e+00   3.61606e+00   4.99238e+00   7.05797e+00   9.12406e+00   1.18792e+01   1.39457e+01   2.08342e+01   3.46121e+01   4.83905e+01   6.90586e+01   1.03507e+02   1.37957e+02   2.06864e+02   3.44848e+02   4.84490e+02   7.04136e+02   9.44571e+02   1.30679e+03   1.61294e+03   2.19216e+03   2.85957e+03   6.42835e+03   1.14540e+04   2.17617e+04   4.64603e+04   8.07889e+04   1.79687e+05   3.22881e+05   5.19108e+05   7.81883e+05   1.12823e+06   1.57696e+06   2.14720e+06   2.85736e+06
  Te2   9.00000e+00   9.00000e+00   9.00000e+00   9.00000e+00   9.07016e+00   9.47009e+00   1.02251e+01   1.23021e+01   1.71667e+01   2.22725e+01   3.00534e+01   3.78876e+01   4.83663e+01   5.62373e+01   8.25061e+01   1.35093e+02   1.87699e+02   2.66620e+02   3.98169e+02   5.29726e+02   7.92866e+02   1.32031e+03   1.85747e+03   2.71440e+03   3.66705e+03   5.11958e+03   6.35675e+03   8.71105e+03   1.14381e+04   2.62157e+04   4.77620e+04   9.51107e+04   2.22314e+05   4.19395e+05   1.05244e+06   2.04593e+06   3.46057e+06   5.37456e+06   7.87407e+06   1.10395e+07   1.49361e+07   1.96104e+07
   I2   4.16667e-01   4.16667e-01   4.16667e-01   4.16705e-01   1.10440e+00   1.57406e+00   2.03837e+00   2.96678e+00   4.82689e+00   6.68846e+00   9.48163e+00   1.22752e+01   1.60001e+01   1.87940e+01   2.81070e+01   4.67336e+01   6.53606e+01   9.33018e+01   1.39872e+02   1.86444e+02   2.79605e+02   4.66930e+02   6.60543e+02   9.77481e+02   1.33840e+03   1.89831e+03   2.38038e+03   3.30525e+03   4.38393e+03   1.02618e+04   1.86848e+04   3.62160e+04   7.90881e+04   1.41423e+05   3.66115e+05   8.76448e+05   1.91796e+06   3.72705e+06   6.48474e+06   1.03115e+07   1.52800e+07   2.14294e+07
  Cs2   8.75000e-01   8.75000e-01   8.75000e-01   9.62486e-01   5.82010e+00   8.55290e+00   1.12879e+01   1.67600e+01   2.77070e+01   3.86551e+01   5.50781e+01   7.15017e+01   9.34007e+01   1.09825e+02   1.64577e+02   2.74097e+02   3.83701e+02   5.49301e+02   8.37089e+02   1.15296e+03   1.90073e+03   3.92460e+03   6.68333e+03   1.22243e+04   1.94710e+04   3.18279e+04   4.31478e+04   6.59970e+04   9.39300e+04   2.59249e+05   5.19314e+05   1.13305e+06   3.03736e+06   6.47005e+06   1.82874e+07   3.53597e+07   5.60688e+07   7.95334e+07   1.05333e+08   1.33234e+08   1.63068e+08   1.94682e+08
  H2+   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00000e-01   5.00024e-01   5.00921e-01   5.15632e-01   5.64397e-01   7.65738e-01   1.33880e+00   1.91022e+00   2.68536e+00   3.40918e+00   4.35256e+00   5.05717e+00   6.23172e+00   7.40726e+00   1.21361e+01   1.70214e+01   2.50338e+01   4.11228e+01   6.13523e+01   1.16205e+02   1.93054e+02   2.94603e+02   4.22340e+02   5.76489e+02   7.56297e+02   9.60417e+02   1.18728e+03
 He2+   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00005e+00   2.00158e+00   2.02186e+00   2.16846e+00   2.46823e+00   3.31792e+00   5.24667e+00   7.20359e+00   1.01448e+01   1.30899e+01   1.70216e+01   1.99738e+01   2.49020e+01   2.98457e+01   5.01192e+01   7.22088e+01   1.10827e+02   1.93376e+02   3.01801e+02   6.10057e+02   1.07172e+03   1.73026e+03   2.61653e+03   3.73857e+03   5.08543e+03   6.63541e+03   8.36277e+03
  C2+   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00001e+00   6.00071e+00   6.00646e+00   6.03640e+00   6.08459e+00   6.41978e+00   7.60333e+00   9.05993e+00   1.14110e+01   1.54767e+01   1.96058e+01   2.79266e+01   4.46440e+01   6.13923e+01   8.65365e+01   1.11695e+02   1.45258e+02   1.70449e+02   2.12517e+02   2.54831e+02   4.31572e+02   6.30643e+02   9.86295e+02   1.74817e+03   2.72947e+03   5.36363e+03   8.90825e+03   1.33809e+04   1.88008e+04   2.51901e+04   3.25762e+04   4.09927e+04   5.04806e+04
  N2+   1.33333e+00   1.33333e+00   1.33333e+00   1.33333e+00   1.33333e+00   1.33333e+00   1.33333e+00   1.33333e+00   1.33336e+00   1.33407e+00   1.34125e+00   1.36174e+00   1.41097e+00   1.46085e+00   1.67621e+00   2.24246e+00   2.90883e+00   3.97029e+00   5.76965e+00   7.57427e+00   1.11870e+01   1.84170e+01   2.56490e+01   3.64991e+01   4.73511e+01   6.18230e+01   7.26788e+01   9.07755e+01   1.08879e+02   1.81672e+02   2.56803e+02   3.79540e+02   6.23317e+02   9.26466e+02   1.76002e+03   3.00475e+03   4.79780e+03   7.26905e+03   1.05440e+04   1.47516e+04   2.00325e+04   2.65447e+04
  O2+   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00001e+00   3.00032e+00   3.00294e+00   3.01694e+00   3.03979e+00   3.20139e+00   3.78014e+00   4.49647e+00   5.65503e+00   7.66052e+00   9.69811e+00   1.38059e+01   2.21326e+01   3.08526e+01   4.52466e+01   6.13856e+01   8.52491e+01   1.04528e+02   1.38583e+02   1.74381e+02   3.28202e+02   4.96506e+02   7.83125e+02   1.37289e+03   2.11772e+03   4.10188e+03   6.77817e+03   1.01888e+04   1.44008e+04   1.95417e+04   2.58386e+04   3.36476e+04   4.34606e+04
 Ne2+   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00016e+00   6.00484e+00   6.03043e+00   6.12883e+00   6.26051e+00   6.99524e+00   9.10208e+00   1.14565e+01   1.51114e+01   2.13036e+01   2.75374e+01   4.00450e+01   6.51067e+01   9.01882e+01   1.27897e+02   1.66033e+02   2.18543e+02   2.59890e+02   3.33717e+02   4.14644e+02   8.18223e+02   1.35584e+03   2.41760e+03   4.87038e+03   8.17784e+03   1.73573e+04   2.99562e+04   4.59747e+04   6.54124e+04   8.82680e+04   1.14537e+05   1.44206e+05   1.77253e+05
  P2+   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00000e+00   6.00026e+00   6.00363e+00   6.05094e+00   6.42594e+00   7.09003e+00   8.33308e+00   9.70157e+00   1.16079e+01   1.30682e+01   1.80163e+01   2.80368e+01   3.81039e+01   5.32306e+01   7.84650e+01   1.03710e+02   1.54214e+02   2.55386e+02   3.57993e+02   5.19984e+02   6.97082e+02   9.60632e+02   1.17942e+03   1.58441e+03   2.04005e+03   4.38161e+03   7.58793e+03   1.41187e+04   2.99087e+04   5.22026e+04   1.17559e+05   2.12779e+05   3.41946e+05   5.12151e+05   7.34160e+05   1.02212e+06   1.39252e+06   1.86275e+06
  S2+   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00013e+00   3.00178e+00   3.02510e+00   3.21109e+00   3.54140e+00   4.16049e+00   4.84245e+00   5.79269e+00   6.52065e+00   8.98758e+00   1.39838e+01   1.90032e+01   2.65453e+01   3.91268e+01   5.17132e+01   7.68909e+01   1.27252e+02   1.77627e+02   2.53458e+02   3.30572e+02   4.38028e+02   5.23944e+02   6.80307e+02   8.55613e+02   1.76855e+03   3.03363e+03   5.59696e+03   1.16439e+04   1.99079e+04   4.31003e+04   7.53662e+04   1.17423e+05   1.70679e+05   2.37123e+05   3.19114e+05   4.19175e+05   5.39850e+05
  H2-   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50000e+00   1.50002e+00   1.50030e+00   1.50512e+00   1.54991e+00   1.63660e+00   1.81887e+00   2.05453e+00   2.43423e+00   2.75135e+00   3.31222e+00   3.89201e+00   6.25948e+00   8.65620e+00   1.23197e+01   1.88201e+01   2.61686e+01   4.45387e+01   6.92144e+01   1.01554e+02   1.42344e+02   1.91779e+02   2.49680e+02   3.15710e+02   3.89498e+02
  C2-   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00000e+00   2.00010e+00   2.00147e+00   2.00551e+00   2.06721e+00   2.49795e+00   3.18614e+00   4.35137e+00   6.34202e+00   8.33823e+00   1.23339e+01   2.03294e+01   2.83273e+01   4.03266e+01   5.23285e+01   6.83347e+01   8.03423e+01   1.00363e+02   1.20409e+02   2.01835e+02   2.88668e+02   4.36629e+02   7.42465e+02   1.12918e+03   2.15892e+03   3.56316e+03   5.43458e+03   7.93984e+03   1.12937e+04   1.57213e+04   2.14322e+04   2.86081e+04
  LiH   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00001e+00   1.00007e+00   1.00247e+00   1.04234e+00   1.14353e+00   1.36475e+00   1.79698e+00   2.25093e+00   3.17620e+00   5.04593e+00   6.92359e+00   9.74658e+00   1.25749e+01   1.63530e+01   1.91923e+01   2.39405e+01   2.87248e+01   4.88043e+01   7.16412e+01   1.13107e+02   2.04843e+02   3.28787e+02   6.95286e+02   1.26125e+03   2.06412e+03   3.13695e+03   4.53795e+03   6.36625e+03   8.75776e+03   1.18704e+04
  BeH   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00018e+00   1.00865e+00   1.04602e+00   1.16186e+00   1.44149e+00   1.75858e+00   2.42142e+00   3.77514e+00   5.13875e+00   7.19036e+00   9.24579e+00   1.19904e+01   1.40513e+01   1.74907e+01   2.09365e+01   3.48816e+01   4.95362e+01   7.41132e+01   1.24578e+02   1.88930e+02   3.65635e+02   6.20363e+02   9.79918e+02   1.48067e+03   2.16324e+03   3.06897e+03   4.23799e+03   5.70818e+03
   BH   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00000e+00   1.00004e+00   1.00335e+00   1.02335e+00   1.10040e+00   1.31677e+00   1.57916e+00   2.14141e+00   3.30080e+00   4.47183e+00   6.23513e+00   8.00228e+00   1.03621e+01   1.21341e+01   1.50911e+01   1.80525e+01   2.99819e+01   4.22987e+01   6.24170e+01   1.02586e+02   1.52871e+02   2.88727e+02   4.80549e+02   7.42955e+02   1.09306e+03   1.54668e+03   2.11650e+03   2.81208e+03   3.64058e+03
   CH   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20002e+01   1.20057e+01   1.20868e+01   1.23391e+01   1.33487e+01   1.64087e+01   1.99589e+01   2.55718e+01   3.13181e+01   3.90674e+01   4.49138e+01   5.46956e+01   6.45085e+01   1.03985e+02   1.44136e+02   2.07690e+02   3.30136e+02   4.82164e+02   9.04412e+02   1.52375e+03   2.38711e+03   3.54843e+03   5.06630e+03   6.99662e+03   9.38682e+03   1.22732e+04
   NH   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00000e+00   3.00074e+00   3.01089e+00   3.08173e+00   3.39295e+00   3.87063e+00   5.01582e+00   7.48589e+00   1.00086e+01   1.38194e+01   1.76430e+01   2.27512e+01   2.65871e+01   3.29873e+01   3.93950e+01   6.50991e+01   9.10385e+01   1.31287e+02   2.05850e+02   2.93859e+02   5.20090e+02   8.26818e+02   1.23442e+03   1.77002e+03   2.46621e+03   3.35774e+03   4.47823e+03   5.85785e+03
   OH   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20000e+01   1.20005e+01   1.20163e+01   1.20966e+01   1.25753e+01   1.45073e+01   1.70195e+01   2.11581e+01   2.54704e+01   3.13320e+01   3.57710e+01   4.32133e+01   5.06892e+01   8.07652e+01   1.11070e+02   1.57530e+02   2.41294e+02   3.37500e+02   5.77700e+02   8.91168e+02   1.28807e+03   1.78078e+03   2.38461e+03   3.11647e+03   3.99262e+03   5.02698e+03
