2.286999e+00 1.209236e-05
2.287004e+00 1.209235e-05
2.287008e+00 1.209233e-05
2.287013e+00 1.209232e-05
2.287018e+00 1.209231e-05
2.287023e+00 1.209229e-05
2.287027e+00 1.209228e-05
2.287032e+00 1.209227e-05
2.287037e+00 1.209226e-05
2.287042e+00 1.209224e-05
2.287046e+00 1.209223e-05
2.287051e+00 1.209222e-05
2.287056e+00 1.209221e-05
2.287061e+00 1.209219e-05
2.287065e+00 1.209218e-05
2.287070e+00 1.209217e-05
2.287075e+00 1.209216e-05
2.287080e+00 1.209214e-05
2.287084e+00 1.209213e-05
2.287089e+00 1.209212e-05
2.287094e+00 1.209210e-05
2.287099e+00 1.209209e-05
2.287103e+00 1.209208e-05
2.287108e+00 1.209207e-05
2.287113e+00 1.209205e-05
2.287118e+00 1.209204e-05
2.287122e+00 1.209203e-05
2.287127e+00 1.209202e-05
2.287132e+00 1.209200e-05
2.287137e+00 1.209199e-05
2.287141e+00 1.209198e-05
2.287146e+00 1.209196e-05
2.287151e+00 1.209195e-05
2.287156e+00 1.209194e-05
2.287160e+00 1.209193e-05
2.287165e+00 1.209191e-05
2.287170e+00 1.209190e-05
2.287175e+00 1.209189e-05
2.287179e+00 1.209188e-05
2.287184e+00 1.209186e-05
2.287189e+00 1.209185e-05
2.287193e+00 1.209184e-05
2.287198e+00 1.209183e-05
2.287203e+00 1.209181e-05
2.287208e+00 1.209180e-05
2.287212e+00 1.209179e-05
2.287217e+00 1.209177e-05
2.287222e+00 1.209176e-05
2.287227e+00 1.209175e-05
2.287231e+00 1.209174e-05
2.287236e+00 1.209172e-05
2.287241e+00 1.209171e-05
2.287246e+00 1.209170e-05
2.287250e+00 1.209169e-05
2.287255e+00 1.209167e-05
2.287260e+00 1.209166e-05
2.287265e+00 1.209165e-05
2.287269e+00 1.209164e-05
2.287274e+00 1.209162e-05
2.287279e+00 1.209161e-05
2.287284e+00 1.209160e-05
2.287288e+00 1.209158e-05
2.287293e+00 1.209157e-05
2.287298e+00 1.209156e-05
2.287303e+00 1.209155e-05
2.287307e+00 1.209153e-05
2.287312e+00 1.209152e-05
2.287317e+00 1.209151e-05
2.287322e+00 1.209150e-05
2.287326e+00 1.209148e-05
2.287331e+00 1.209147e-05
2.287336e+00 1.209146e-05
2.287341e+00 1.209144e-05
2.287345e+00 1.209143e-05
2.287350e+00 1.209142e-05
2.287355e+00 1.209141e-05
2.287360e+00 1.209139e-05
2.287364e+00 1.209138e-05
2.287369e+00 1.209137e-05
2.287374e+00 1.209136e-05
2.287379e+00 1.209134e-05
2.287383e+00 1.209133e-05
2.287388e+00 1.209132e-05
2.287393e+00 1.209131e-05
2.287398e+00 1.209129e-05
2.287402e+00 1.209128e-05
2.287407e+00 1.209127e-05
2.287412e+00 1.209125e-05
2.287417e+00 1.209124e-05
2.287421e+00 1.209123e-05
2.287426e+00 1.209122e-05
2.287431e+00 1.209120e-05
2.287436e+00 1.209119e-05
2.287440e+00 1.209118e-05
2.287445e+00 1.209117e-05
2.287450e+00 1.209115e-05
2.287455e+00 1.209114e-05
2.287459e+00 1.209113e-05
2.287464e+00 1.209112e-05
2.287469e+00 1.209110e-05
2.287473e+00 1.209109e-05
2.287478e+00 1.209108e-05
2.287483e+00 1.209106e-05
2.287488e+00 1.209105e-05
2.287492e+00 1.209104e-05
2.287497e+00 1.209103e-05
2.287502e+00 1.209101e-05
2.287507e+00 1.209100e-05
2.287511e+00 1.209099e-05
2.287516e+00 1.209098e-05
2.287521e+00 1.209096e-05
2.287526e+00 1.209095e-05
2.287530e+00 1.209094e-05
2.287535e+00 1.209092e-05
2.287540e+00 1.209091e-05
2.287545e+00 1.209090e-05
2.287549e+00 1.209089e-05
2.287554e+00 1.209087e-05
2.287559e+00 1.209086e-05
2.287564e+00 1.209085e-05
2.287568e+00 1.209084e-05
2.287573e+00 1.209082e-05
2.287578e+00 1.209081e-05
2.287583e+00 1.209080e-05
2.287587e+00 1.209079e-05
2.287592e+00 1.209077e-05
2.287597e+00 1.209076e-05
2.287602e+00 1.209075e-05
2.287606e+00 1.209073e-05
2.287611e+00 1.209072e-05
2.287616e+00 1.209071e-05
2.287621e+00 1.209070e-05
2.287625e+00 1.209068e-05
2.287630e+00 1.209067e-05
2.287635e+00 1.209066e-05
2.287640e+00 1.209065e-05
2.287644e+00 1.209063e-05
2.287649e+00 1.209062e-05
2.287654e+00 1.209061e-05
2.287659e+00 1.209059e-05
2.287663e+00 1.209058e-05
2.287668e+00 1.209057e-05
2.287673e+00 1.209056e-05
2.287678e+00 1.209054e-05
2.287682e+00 1.209053e-05
2.287687e+00 1.209052e-05
2.287692e+00 1.209051e-05
2.287697e+00 1.209049e-05
2.287701e+00 1.209048e-05
2.287706e+00 1.209047e-05
2.287711e+00 1.209046e-05
2.287716e+00 1.209044e-05
2.287720e+00 1.209043e-05
2.287725e+00 1.209042e-05
2.287730e+00 1.209040e-05
2.287735e+00 1.209039e-05
2.287739e+00 1.209038e-05
2.287744e+00 1.209037e-05
2.287749e+00 1.209035e-05
2.287754e+00 1.209034e-05
2.287758e+00 1.209033e-05
2.287763e+00 1.209032e-05
2.287768e+00 1.209030e-05
2.287773e+00 1.209029e-05
2.287777e+00 1.209028e-05
2.287782e+00 1.209026e-05
2.287787e+00 1.209025e-05
2.287792e+00 1.209024e-05
2.287796e+00 1.209023e-05
2.287801e+00 1.209021e-05
2.287806e+00 1.209020e-05
2.287811e+00 1.209019e-05
2.287815e+00 1.209018e-05
2.287820e+00 1.209016e-05
2.287825e+00 1.209015e-05
2.287830e+00 1.209014e-05
2.287834e+00 1.209012e-05
2.287839e+00 1.209011e-05
2.287844e+00 1.209010e-05
2.287848e+00 1.209009e-05
2.287853e+00 1.209007e-05
2.287858e+00 1.209006e-05
2.287863e+00 1.209005e-05
2.287867e+00 1.209004e-05
2.287872e+00 1.209002e-05
2.287877e+00 1.209001e-05
2.287882e+00 1.209000e-05
2.287886e+00 1.208999e-05
2.287891e+00 1.208997e-05
2.287896e+00 1.208996e-05
2.287901e+00 1.208995e-05
2.287905e+00 1.208993e-05
2.287910e+00 1.208992e-05
2.287915e+00 1.208991e-05
2.287920e+00 1.208990e-05
2.287924e+00 1.208988e-05
2.287929e+00 1.208987e-05
2.287934e+00 1.208986e-05
2.287939e+00 1.208985e-05
2.287943e+00 1.208983e-05
2.287948e+00 1.208982e-05
2.287953e+00 1.208981e-05
2.287958e+00 1.208979e-05
2.287962e+00 1.208978e-05
2.287967e+00 1.208977e-05
2.287972e+00 1.208976e-05
2.287977e+00 1.208974e-05
2.287981e+00 1.208973e-05
2.287986e+00 1.208972e-05
2.287991e+00 1.208971e-05
2.287996e+00 1.208969e-05
2.288000e+00 1.208968e-05
2.288005e+00 1.208967e-05
2.288010e+00 1.208966e-05
2.288015e+00 1.208964e-05
2.288019e+00 1.208963e-05
2.288024e+00 1.208962e-05
2.288029e+00 1.208960e-05
2.288034e+00 1.208959e-05
2.288038e+00 1.208958e-05
2.288043e+00 1.208957e-05
2.288048e+00 1.208955e-05
2.288053e+00 1.208954e-05
2.288057e+00 1.208953e-05
2.288062e+00 1.208952e-05
2.288067e+00 1.208950e-05
2.288072e+00 1.208949e-05
2.288076e+00 1.208948e-05
2.288081e+00 1.208946e-05
2.288086e+00 1.208945e-05
2.288091e+00 1.208944e-05
2.288095e+00 1.208943e-05
2.288100e+00 1.208941e-05
2.288105e+00 1.208940e-05
2.288110e+00 1.208939e-05
2.288114e+00 1.208938e-05
2.288119e+00 1.208936e-05
2.288124e+00 1.208935e-05
2.288129e+00 1.208934e-05
2.288133e+00 1.208932e-05
2.288138e+00 1.208931e-05
2.288143e+00 1.208930e-05
2.288148e+00 1.208929e-05
2.288152e+00 1.208927e-05
2.288157e+00 1.208926e-05
2.288162e+00 1.208925e-05
2.288167e+00 1.208924e-05
2.288171e+00 1.208922e-05
2.288176e+00 1.208921e-05
2.288181e+00 1.208920e-05
2.288186e+00 1.208919e-05
2.288190e+00 1.208917e-05
2.288195e+00 1.208916e-05
2.288200e+00 1.208915e-05
2.288205e+00 1.208913e-05
2.288209e+00 1.208912e-05
2.288214e+00 1.208911e-05
2.288219e+00 1.208910e-05
2.288224e+00 1.208908e-05
2.288228e+00 1.208907e-05
2.288233e+00 1.208906e-05
2.288238e+00 1.208905e-05
2.288243e+00 1.208903e-05
2.288247e+00 1.208902e-05
2.288252e+00 1.208901e-05
2.288257e+00 1.208899e-05
2.288262e+00 1.208898e-05
2.288266e+00 1.208897e-05
2.288271e+00 1.208896e-05
2.288276e+00 1.208894e-05
2.288281e+00 1.208893e-05
2.288285e+00 1.208892e-05
2.288290e+00 1.208891e-05
2.288295e+00 1.208889e-05
2.288300e+00 1.208888e-05
2.288304e+00 1.208887e-05
2.288309e+00 1.208885e-05
2.288314e+00 1.208884e-05
2.288319e+00 1.208883e-05
2.288323e+00 1.208882e-05
2.288328e+00 1.208880e-05
2.288333e+00 1.208879e-05
2.288338e+00 1.208878e-05
2.288342e+00 1.208877e-05
2.288347e+00 1.208875e-05
2.288352e+00 1.208874e-05
2.288357e+00 1.208873e-05
2.288361e+00 1.208871e-05
2.288366e+00 1.208870e-05
2.288371e+00 1.208869e-05
2.288376e+00 1.208868e-05
2.288380e+00 1.208866e-05
2.288385e+00 1.208865e-05
2.288390e+00 1.208864e-05
2.288395e+00 1.208863e-05
2.288399e+00 1.208861e-05
2.288404e+00 1.208860e-05
2.288409e+00 1.208859e-05
2.288414e+00 1.208857e-05
2.288418e+00 1.208856e-05
2.288423e+00 1.208855e-05
2.288428e+00 1.208854e-05
2.288433e+00 1.208852e-05
2.288437e+00 1.208851e-05
2.288442e+00 1.208850e-05
2.288447e+00 1.208849e-05
2.288452e+00 1.208847e-05
2.288456e+00 1.208846e-05
2.288461e+00 1.208845e-05
2.288466e+00 1.208844e-05
2.288471e+00 1.208842e-05
2.288475e+00 1.208841e-05
2.288480e+00 1.208840e-05
2.288485e+00 1.208838e-05
2.288490e+00 1.208837e-05
