2.291862500000000000e+04 9.366539999999999866e-01 9.414446861485594731e-01
2.291874899999999980e+04 9.259330000000000060e-01 9.359559846885187051e-01
2.291887399999999616e+04 9.261500000000000288e-01 9.312776604040047257e-01
2.291899799999999959e+04 8.940740000000000354e-01 9.275897209078266537e-01
2.291912299999999959e+04 8.885009999999999852e-01 9.247808662951989556e-01
2.291924699999999939e+04 8.994809999999999750e-01 9.226873083929111319e-01
2.291937199999999939e+04 9.002269999999999994e-01 9.211554094790705971e-01
2.291949600000000282e+04 8.964830000000000298e-01 9.202613455972262768e-01
2.291962100000000282e+04 8.858380000000000143e-01 9.197670561512198972e-01
2.291974499999999898e+04 8.810000000000000053e-01 9.192606273193506539e-01
2.291987000000000262e+04 8.901000000000000023e-01 9.189313086111426943e-01
2.291999399999999878e+04 9.146309999999999718e-01 9.191124801626884278e-01
2.292011899999999878e+04 8.959129999999999594e-01 9.196288631528686253e-01
2.292024299999999857e+04 9.063360000000000305e-01 9.201996777932097693e-01
2.292036799999999857e+04 8.850010000000000376e-01 9.211023646168267076e-01
2.292049200000000201e+04 8.947300000000000253e-01 9.226008063106350132e-01
2.292061700000000201e+04 8.866169999999999884e-01 9.246052038449970034e-01
2.292074099999999817e+04 8.998479999999999812e-01 9.270146421484403154e-01
2.292086499999999796e+04 9.059329999999999883e-01 9.301076223929474196e-01
2.292098999999999796e+04 9.110390000000000432e-01 9.341218388442088516e-01
2.292111400000000140e+04 9.052860000000000351e-01 9.388972341825428947e-01
2.292123900000000140e+04 9.217790000000000150e-01 9.444436315908664170e-01
2.292136300000000119e+04 9.251840000000000064e-01 9.507094129333668597e-01
2.292148800000000119e+04 9.396870000000000500e-01 9.577650727418675070e-01
2.292161199999999735e+04 9.544820000000000526e-01 9.654205698725749629e-01
2.292173700000000099e+04 9.486240000000000228e-01 9.736948740882718223e-01
2.292186099999999715e+04 9.702549999999999786e-01 9.821945622307727275e-01
2.292198599999999715e+04 9.633380000000000276e-01 9.904400027299480325e-01
2.292211000000000058e+04 9.854500000000000481e-01 9.971570897093223751e-01
2.292223400000000038e+04 1.005130000000000079e+00 1.001184148840339461e+00
2.292235900000000038e+04 1.000108999999999915e+00 1.002362218221492185e+00
2.292248299999999654e+04 9.692439999999999944e-01 1.001838889168506386e+00
2.292260800000000381e+04 9.823589999999999822e-01 1.000795152773205299e+00
2.292273199999999997e+04 1.003276000000000057e+00 9.997189265040277162e-01
2.292285699999999997e+04 1.016869000000000023e+00 9.986852299799824362e-01
2.292298099999999977e+04 9.909649999999999848e-01 9.976509659462164947e-01
2.292310500000000320e+04 9.883769999999999500e-01 9.963590890597036065e-01
2.292322999999999956e+04 9.620750000000000135e-01 9.942514625780154436e-01
2.292335399999999936e+04 9.598379999999999690e-01 9.910511171747182768e-01
2.292347900000000300e+04 9.756299999999999972e-01 9.870618952772366450e-01
2.292360299999999916e+04 9.814180000000000126e-01 9.829317216391565415e-01
2.292372799999999916e+04 9.840449999999999475e-01 9.789378232771310806e-01
2.292385199999999895e+04 9.890409999999999480e-01 9.751056879871872196e-01
2.292397600000000239e+04 9.647400000000000420e-01 9.712440403400389721e-01
2.292410100000000239e+04 9.407290000000000374e-01 9.671471937669761099e-01
2.292422499999999854e+04 9.551570000000000338e-01 9.629043511670796196e-01
2.292434899999999834e+04 9.621709999999999985e-01 9.588033051900705095e-01
2.292447399999999834e+04 9.328109999999999458e-01 9.548802962103177805e-01
2.292459800000000178e+04 9.491209999999999924e-01 9.510610716877581083e-01
2.292472300000000178e+04 9.483810000000000295e-01 9.472675615927887982e-01
2.292484700000000157e+04 9.390220000000000233e-01 9.437615441773586911e-01
2.292497099999999773e+04 9.596679999999999655e-01 9.408713318412936788e-01
2.292509599999999773e+04 9.980329999999999480e-01 9.389006234759055269e-01
2.292522000000000116e+04 9.635320000000000551e-01 9.380228881386513118e-01
2.292534400000000096e+04 9.647040000000000060e-01 9.381944021035566461e-01
2.292546900000000096e+04 9.626930000000000209e-01 9.392569540557366148e-01
2.292559300000000076e+04 9.509199999999999875e-01 9.409875314421545234e-01
2.292571800000000076e+04 9.337739999999999929e-01 9.432991291912520282e-01
2.292584199999999691e+04 9.627630000000000354e-01 9.462017595406795323e-01
2.292596600000000035e+04 9.611610000000000431e-01 9.498400032246321345e-01
2.292609100000000035e+04 9.735239999999999450e-01 9.543069137152001558e-01
2.292621500000000015e+04 9.808780000000000276e-01 9.594712100074115346e-01
2.292633899999999630e+04 9.768149999999999888e-01 9.651612561022498982e-01
2.292646400000000358e+04 9.898919999999999941e-01 9.709239815538622809e-01
2.292658799999999974e+04 9.970900000000000318e-01 9.760613914089411036e-01
2.292671199999999953e+04 9.897519999999999651e-01 9.805515049346064105e-01
2.292683699999999953e+04 1.000261999999999984e+00 9.849757097085288793e-01
2.292696100000000297e+04 1.005139000000000005e+00 9.897148488450669968e-01
2.292708499999999913e+04 1.018860000000000099e+00 9.947944472483836176e-01
2.292720999999999913e+04 1.028542999999999985e+00 9.999106614687155448e-01
2.292733399999999892e+04 1.020914000000000099e+00 1.004745351199183734e+00
2.292745800000000236e+04 1.018337000000000048e+00 1.009543899740146466e+00
2.292758299999999872e+04 1.041009000000000073e+00 1.014113157367236617e+00
2.292770700000000215e+04 1.046958999999999973e+00 1.017739874241823106e+00
2.292783099999999831e+04 1.051995999999999931e+00 1.020376077793527791e+00
2.292795599999999831e+04 1.041862999999999984e+00 1.022476050817596738e+00
2.292807999999999811e+04 1.030100000000000016e+00 1.024404199656969050e+00
2.292820400000000154e+04 1.037430999999999992e+00 1.026337500965335714e+00
2.292832799999999770e+04 1.057039999999999980e+00 1.028229158228353146e+00
2.292845300000000134e+04 1.069989999999999997e+00 1.030090712456817492e+00
2.292857699999999750e+04 1.049973000000000045e+00 1.031986241533175752e+00
2.292870100000000093e+04 1.044588999999999990e+00 1.034082129502996050e+00
2.292882600000000093e+04 1.071368000000000098e+00 1.036378381216473743e+00
2.292895000000000073e+04 1.070465999999999918e+00 1.038674339211883124e+00
2.292907399999999689e+04 1.080113000000000101e+00 1.040804680824314099e+00
2.292919800000000032e+04 1.058378999999999959e+00 1.042717766670155033e+00
2.292932300000000032e+04 1.068424999999999958e+00 1.044546576466759857e+00
2.292944700000000012e+04 1.065685999999999911e+00 1.046421570021350611e+00
2.292957100000000355e+04 1.081045999999999951e+00 1.048476154083455514e+00
2.292969599999999991e+04 1.068931999999999993e+00 1.050765828643817956e+00
2.292981999999999971e+04 1.069857999999999976e+00 1.053113089462797136e+00
2.292994399999999951e+04 1.072818999999999967e+00 1.055218712237976142e+00
2.293006800000000294e+04 1.066319999999999935e+00 1.056818583175852089e+00
2.293019299999999930e+04 1.058883000000000019e+00 1.057898964633050554e+00
2.293031699999999910e+04 1.079919999999999991e+00 1.058574284895765105e+00
2.293044099999999889e+04 1.095244000000000106e+00 1.058866167516710588e+00
2.293056500000000233e+04 1.098867000000000038e+00 1.058513022184826902e+00
2.293068999999999869e+04 1.084295000000000009e+00 1.057290740672533147e+00
2.293081400000000212e+04 1.073172999999999933e+00 1.055385210101906779e+00
