1.108570516028999918e+03,2.847950502506690100e+05
1.108580550831519986e+03,2.468245754426556814e+05
1.108590583122909948e+03,2.315116154116590915e+05
1.108600612902469948e+03,2.700496296940206084e+05
1.108610640169440103e+03,3.368312639749278333e+03
1.108620664923090089e+03,2.055145771624492681e+03
1.108630687162710046e+03,1.407865292616815850e+03
1.108640706887540091e+03,-7.887503443776575978e+02
1.108650724096869908e+03,2.767969801930259450e+02
1.108660738789970083e+03,1.905488400240602402e+02
1.108670750966090054e+03,2.203330775798681316e+03
1.108680760624519962e+03,-4.986296320157858872e+02
1.108690767764529937e+03,2.869724793979067272e+03
1.108700772385390110e+03,-2.389196657368960928e+02
1.108710774486359924e+03,1.229631644321412750e+03
1.108720774066729973e+03,-2.658224409445776928e+02
1.108730771125769934e+03,1.857722004610522390e+03
1.108740765662749936e+03,3.543871916050393907e+02
1.108750757676940111e+03,-2.005276670235256915e+03
1.108760747167629916e+03,-2.504274340090303212e+03
1.108770734134079930e+03,-2.512793889566892744e+02
1.108780718575580067e+03,6.985235140228178352e+02
1.108790700491389998e+03,1.765879774094290497e+03
1.108800679880810094e+03,-1.698220397401860737e+03
1.108810656743090021e+03,-9.159897860928912223e+02
1.108820631077529924e+03,-1.063527363525255851e+03
1.108830602883399933e+03,1.975731972875554220e+03
1.108840572159989961e+03,-1.726116393966676014e+03
1.108850538906559905e+03,1.948976068081680069e+03
1.108860503122399905e+03,-4.941630820407257261e+02
1.108870464806800101e+03,-1.009542525414191346e+03
1.108880423959029940e+03,5.038149393284953703e+02
1.108890380578380018e+03,3.968213179710897748e+03
1.108900334664120010e+03,8.145753899664408664e+02
1.108910286215540054e+03,3.724117586013489927e+02
1.108920235231930064e+03,-4.970551418414592604e+01
1.108930181712569947e+03,1.078504974947535402e+03
1.108940125656740065e+03,-1.254765125551659139e+03
1.108950067063730103e+03,-4.143005622673166499e+02
1.108960005932829972e+03,2.696760723622807745e+03
1.108969942263310031e+03,4.591232286326179747e+03
1.108979876054469969e+03,2.205798050223031169e+03
1.108989807305589920e+03,-2.461631792045167003e+03
1.108999736015970029e+03,-6.031419672514128933e+02
1.109009662184879971e+03,2.196489582060579778e+03
1.109019585811629895e+03,4.295458729336958186e+02
1.109029506895489931e+03,1.164335141643108727e+03
1.109039425435759995e+03,5.984268131872275262e+03
1.109049341431729999e+03,4.831459926110072047e+03
1.109059254882680079e+03,9.893507209726668634e+02
1.109069165787919928e+03,-1.119994174986117969e+03
1.109079074146729909e+03,1.469825283180340648e+03
1.109088979958399932e+03,1.503730608809092473e+03
1.109098883222229915e+03,4.074598218131676504e+02
1.109108783937520002e+03,1.649160594147073880e+03
1.109118682103540095e+03,2.849695868044794224e+03
1.109128577719609893e+03,-5.112916284429834235e+01
1.109138470785009986e+03,1.330780439428576756e+03
1.109148361299040062e+03,-1.748213505920435637e+03
1.109158249261000037e+03,-1.560445107143596033e+03
1.109168134670190057e+03,2.631119194781055626e+02
1.109178017525890027e+03,1.953797925116049328e+03
1.109187897827410097e+03,5.301842764455573160e+02
1.109197775574039952e+03,1.188490563647599174e+03
1.109207650765089966e+03,1.816594631421670783e+03
1.109217523399860056e+03,4.838761887230010075e+02
1.109227393477639907e+03,4.826591600132578606e+03
1.109237260997729891e+03,4.134287955696509016e+03
1.109247125959429923e+03,4.359628281112264631e+03
1.109256988362059928e+03,-1.756994541226607453e+03
1.109266848204900043e+03,1.984435899777952727e+03
1.109276705487259960e+03,-7.433575296579506357e+02
1.109286560208450055e+03,-8.131038684550785547e+02
1.109296412367760013e+03,-8.823441193227808981e+02
1.109306261964499981e+03,2.988859743010391412e+03
1.109316108997980109e+03,1.697310925598612130e+03
1.109325953467500085e+03,-8.439012202580447592e+02
1.109335795372370058e+03,-2.261127803455723551e+03
1.109345634711879939e+03,-2.613201185826967503e+02
1.109355471485360113e+03,2.392129164613424564e+03
1.109365305692100037e+03,-1.538887156495400859e+03
1.109375137331410087e+03,-2.926792276467286683e+03
1.109384966402609962e+03,-2.985322860993274844e+03
1.109394792905000031e+03,2.166331759913833139e+03
1.109404616837879985e+03,-3.683774176852841720e+02
1.109414438200579980e+03,-1.019374870622372214e+03
1.109424256992389928e+03,2.595718208264014720e+03
1.109434073212639987e+03,-6.160257889787989143e+02
1.109443886860620069e+03,1.996196500527828448e+03
1.109453697935660102e+03,3.867273245633974739e+02
1.109463506437060005e+03,-1.151736937893067079e+03
1.109473312364149933e+03,7.942179295528837883e+02
1.109483115716220027e+03,-5.465516438445536096e+02
1.109492916492599988e+03,4.349805158963182294e+03
1.109502714692609970e+03,-7.139438180933859712e+02
1.109512510315540112e+03,2.875974357910627077e+03
1.109522303360729893e+03,4.787021231395307041e+03
1.109532093827479912e+03,-5.846078029960577851e+02
1.109541881715120098e+03,-5.080269014669190256e+03
1.109551667022959919e+03,4.046755160932244962e+03
1.109561449750309976e+03,-1.705746643998386389e+03
1.109571229896509976e+03,4.038078754546661003e+03
1.109581007460850060e+03,1.797032555160171796e+03
1.109590782442679938e+03,1.062191681441131777e+03
1.109600554841289977e+03,-7.138755508269305210e+02
1.109610324656020111e+03,3.166224259786799280e+02
1.109620091886180035e+03,2.640122099505188089e+03
1.109629856531099904e+03,1.311351996041409166e+03
1.109639618590100099e+03,-1.275647545833515551e+03
1.109649378062490086e+03,5.341061109176706623e+02
1.109659134947610028e+03,-4.300870636974102581e+02
1.109668889244780075e+03,4.258073448085696668e+02
1.109678640953319928e+03,1.400747541589115883e+02
1.109688390072549964e+03,-7.477645309455982670e+02
1.109698136601799888e+03,-1.200840293702095551e+03
1.109707880540390079e+03,-6.058146524548350271e+02
1.109717621887660016e+03,-1.508018731525753537e+03
1.109727360642920075e+03,1.496645986240536104e+03
1.109737096805509964e+03,-2.294342253902954099e+02
1.109746830374750061e+03,3.882470342506764155e+03
1.109756561349970070e+03,5.984000441905360503e+02
1.109766289730499921e+03,1.044470807269914303e+03
1.109776015515669997e+03,2.211929162952700153e+03
1.109785738704799996e+03,2.326800720296904728e+03
1.109795459297230082e+03,1.893734731701194050e+03
1.109805177292289954e+03,7.303435894155539927e+02
1.109814892689310000e+03,4.982437770515136322e+02
1.109824605487619920e+03,3.089117667117343444e+03
1.109834315686560103e+03,4.398401874795159529e+03
1.109844023285450021e+03,1.419069899394367212e+03
1.109853728283630062e+03,2.018595038374332660e+02
1.109863430680429929e+03,-9.360354392213421306e+02
1.109873130475200014e+03,1.291463010252407742e+02
1.109882827667250012e+03,2.540852876075789482e+02
1.109892522255940094e+03,-1.501992759198912836e+03
1.109902214240579951e+03,1.959038329569661528e+03
1.109911903620529984e+03,-3.282083225329656102e+02
1.109921590395119892e+03,-6.219014579660097297e+02
1.109931274563680063e+03,-8.283199597242650043e+02
1.109940956125559978e+03,1.941552101725518696e+03
1.109950635080080019e+03,1.605888788541631811e+03
1.109960311426599901e+03,-6.088109186515904412e+02
1.109969985164450009e+03,5.422532691507565232e+02
1.109979656292970049e+03,4.074095411276535742e+03
1.109989324811499955e+03,-2.484858743507425913e+02
1.109998990719379890e+03,7.523339548479910377e+01
1.110008654015960019e+03,2.313419721444395236e+03
1.110018314700570045e+03,-5.204590221175674287e+02
1.110027972772569910e+03,6.654631559611449347e+02
1.110037628231279996e+03,5.608454679846526005e+02
1.110047281076060017e+03,2.280590035441759483e+03
1.110056931306259912e+03,1.594954217709018565e+02
1.110066578921200062e+03,1.842786508267324962e+03
1.110076223920249959e+03,-2.394945704536920857e+03
1.110085866302749992e+03,2.143085949057913695e+03
1.110095506068040095e+03,-8.835105271359924473e+01
1.110105143215469980e+03,6.421552601700614105e+01
1.110114777744390040e+03,-2.182695727912243456e+03
1.110124409654139981e+03,1.208462305682776616e+02
1.110134038944079975e+03,-7.882035175999510557e+02
1.110143665613549956e+03,3.014052000557914198e+03
1.110153289661900089e+03,-3.230886489271904338e+02
1.110162911088490091e+03,2.384990802446998714e+03
1.110172529892659895e+03,7.263649280338991048e+02
1.110182146073759895e+03,2.025233290347058528e+03
1.110191759631150035e+03,9.915193308592944277e+02
1.110201370564180024e+03,1.817853035553960126e+02
1.110210978872200030e+03,1.570420644746329799e+03
1.110220584554569996e+03,-1.674705692979812568e+02
1.110230187610630082e+03,1.914447027738986435e+03
1.110239788039750010e+03,-1.515568342805659995e+03
1.110249385841269941e+03,1.941626459519712569e+02
1.110258981014560050e+03,1.115533912507411287e+03
1.110268573558970047e+03,-9.002521384289006789e+01
1.110278163473850100e+03,8.795626924860370082e+02
1.110287750758559923e+03,9.089651688084888974e+02
1.110297335412459915e+03,3.171596464022391956e+03
1.110306917434910019e+03,2.444280554998491880e+03
1.110316496825269951e+03,6.801427723138430110e+02
1.110326073582890103e+03,-3.856966945495200889e+02
1.110335647707129965e+03,8.807929299270602996e+02
1.110345219197359938e+03,1.742242060419516974e+03
1.110354788052939966e+03,9.238807698487173639e+02
1.110364354273219988e+03,7.543069118744656407e+02
1.110373917857559945e+03,2.937521551538633275e+02
1.110383478805340019e+03,7.167306668981005942e+02
1.110393037115909920e+03,2.615340981455244673e+02
1.110402592788640050e+03,2.536537100284007920e+03
1.110412145822889897e+03,7.874413432412555949e+02
1.110421696218020088e+03,1.207687547064239425e+03
1.110431243973399887e+03,7.855239703216542466e+02
1.110440789088389920e+03,6.125171914256744685e+02
1.110450331562359906e+03,2.048181788100386711e+03
1.110459871394680022e+03,8.778121078855857604e+02
1.110469408584709981e+03,1.034407155191754100e+03
1.110478943131829965e+03,4.125413743840225038e+02
1.110488475035389911e+03,1.951580267340038972e+02
1.110498004294759994e+03,9.399634830791027298e+02
1.110507530909329944e+03,6.249424952201084125e+02
1.110517054878439922e+03,8.124575903330897972e+02
1.110526576201489888e+03,1.576023310131938842e+03
1.110536094877830010e+03,1.520303383160392514e+03
1.110545610906830007e+03,1.702477817747571407e+03
1.110555124287880062e+03,6.733038223956473303e+02
1.110564635020329888e+03,-1.282029679188872706e+03
1.110574143103569895e+03,4.359704821955147054e+02
1.110583648536970031e+03,9.379764413197365229e+02
1.110593151319890012e+03,-3.084694908566866616e+02
1.110602651451720021e+03,1.554384910987592093e+03
1.110612148931830006e+03,-1.611462554022278368e+02
1.110621643759589915e+03,7.929126045644418355e+02
1.110631135934389931e+03,4.475641719349879111e+01
1.110640625455579993e+03,1.850453930464455880e+03
1.110650112322570067e+03,1.713742656938767141e+03
1.110659596534710090e+03,6.201544259694804850e+02
1.110669078091390020e+03,3.803368243359064422e+02
1.110678556991990035e+03,-3.661936947241442475e+00
1.110688033235880084e+03,1.096067904308212348e+02
1.110697506822449895e+03,-9.284656771157096955e+01
1.110706977751080103e+03,-5.063667362201438777e+02
1.110716446021139973e+03,5.035183955096907766e+02
1.110725911632019915e+03,3.678148699049420856e+01
1.110735374583090106e+03,1.397781872778620027e+02
1.110744834873750051e+03,7.697640108665301568e+02
1.110754292503369925e+03,9.907256230740335923e+02
1.110763747471329907e+03,1.001755631964392848e+02
1.110773199777029959e+03,1.227746888254544956e+03
1.110782649419840027e+03,-2.149891913359894716e+03
1.110792096399150068e+03,9.048850056153382866e+02
1.110801540714340035e+03,-1.682167353347372909e+03
1.110810982364800111e+03,-2.903963190883019365e+02
1.110820421349920025e+03,3.073265304731451764e+01
1.110829857669079956e+03,1.838912617382284679e+03
1.110839291321670089e+03,7.337029100178210683e+02
1.110848722307079925e+03,1.372771340188900240e+02
1.110858150624690097e+03,1.149429692926396228e+03
1.110867576273900113e+03,1.196508687427868153e+03
1.110876999254099928e+03,-1.603246885344180100e+03
1.110886419564669950e+03,2.099535827823699492e+03
1.110895837204999907e+03,1.064588600204761178e+03
1.110905252174489988e+03,1.022392013510493257e+03
1.110914664472529921e+03,5.632868208695929297e+02
1.110924074098499887e+03,-2.442965587592396730e+02
1.110933481051810077e+03,-3.887102743383908887e+02
1.110942885331849993e+03,-8.284652994283353564e+02
1.110952286938000043e+03,-1.365972634913889351e+03
1.110961685869669964e+03,2.777953051077299165e+02
1.110971082126239935e+03,-1.399373640536222467e+02
1.110980475707119922e+03,-4.708563839982422223e+02
1.110989866611690104e+03,1.549654447705061955e+02
1.110999254839359992e+03,8.592789983804567555e+02
1.111008640389519996e+03,9.396948902331878344e+02
1.111018023261570079e+03,3.084723257499548481e+02
1.111027403454909972e+03,1.006233398875636567e+03
1.111036780968930088e+03,-6.710574897079335415e+02
1.111046155803039937e+03,1.463174079805650535e+03
1.111055527956629930e+03,6.193748297675761023e+02
1.111064897429100029e+03,-9.574477747513460599e+02
1.111074264219849965e+03,4.015715002597110015e+02
1.111083628328289933e+03,-8.941571536006755423e+02
1.111092989753819893e+03,9.739743929741507600e+02
1.111102348495830029e+03,3.608664977642910685e+02
1.111111704553740083e+03,-1.892413816149736761e+02
1.111121057926930007e+03,6.590289609089862211e+01
1.111130408614830003e+03,-8.403943423070106746e+02
1.111139756616820023e+03,-2.795667231396092802e+02
1.111149101932320036e+03,6.687376229322591144e+02
1.111158444560740008e+03,3.280919102127564315e+02
1.111167784501459892e+03,1.638252747380501887e+03
1.111177121753919891e+03,1.046730646509778580e+03
1.111186456317499960e+03,-6.814831747095362289e+02
1.111195788191610063e+03,5.882363834305639330e+02
1.111205117375679947e+03,6.239004161227140912e+02
1.111214443869090019e+03,1.131299392322722952e+03
1.111223767671270025e+03,1.267167593651851121e+03
1.111233088781619927e+03,1.150432674344934867e+03
1.111242407199539912e+03,5.329815939505737106e+02
1.111251722924459955e+03,-2.114575822015626727e+02
1.111261035955790021e+03,1.779129423532534418e+02
1.111270346292920067e+03,4.603914758831549534e+02
1.111279653935280066e+03,-7.618890759826123826e+01
1.111288958882279985e+03,-1.065780707721922909e+02
1.111298261133330016e+03,2.835678463161900140e+02
1.111307560687839896e+03,9.054500905827085262e+02
1.111316857545240055e+03,8.292262594458933336e+02
1.111326151704919994e+03,-1.971087765939570957e+01
1.111335443166319919e+03,8.114650294556854533e+02
1.111344731928830015e+03,3.637591250935913649e+02
1.111354017991890032e+03,7.858704937617079850e+03
1.111363301354909936e+03,7.378196568108429346e+03
1.111372582017299919e+03,1.061049783678133508e+03
1.111381859978479952e+03,3.431906465774213899e+01
1.111391135237870003e+03,-5.256192593742800909e+02
1.111400407794890043e+03,7.859842733623132744e+02
1.111409677648950037e+03,2.707694174388471993e+02
1.111418944799489964e+03,2.507217918359914961e+02
1.111428209245910011e+03,-3.320744838707174722e+02
1.111437470987639927e+03,1.623428800612173518e+03
1.111446730024109911e+03,6.007646911869850328e+02
1.111455986354719926e+03,-7.489166475831985963e+02
1.111465239978909949e+03,4.157701535000993545e+02
1.111474490896099951e+03,1.204452570158567823e+03
1.111483739105709901e+03,-1.283358908680329158e+01
1.111492984607159997e+03,-2.287753244729887214e+01
1.111502227399889989e+03,6.107061589432131541e+02
1.111511467483300066e+03,-4.399331295400568251e+02
1.111520704856839984e+03,3.935645931392178341e+02
1.111529939519929940e+03,-7.021620693907789246e+01
1.111539171471989903e+03,2.568600573319451996e+02
1.111548400712450075e+03,1.227175018465409721e+03
1.111557627240729971e+03,9.502104616357216571e+01
1.111566851056280029e+03,-1.089666737221335779e+02
1.111576072158509987e+03,8.495935425974865893e+02
1.111585290546850047e+03,-7.874107233892561908e+02
1.111594506220739959e+03,9.397717961771578530e+02
1.111603719179599921e+03,4.422325542399976257e+02
1.111612929422869911e+03,8.096559163244185129e+02
1.111622136949969899e+03,9.907610142082334903e+01
1.111631341760340092e+03,1.036405581039667140e+03
1.111640543853410009e+03,-4.780440343712438107e+02
1.111649743228620082e+03,1.554750518235542813e+03
1.111658939885390055e+03,4.944350955402177874e+02
1.111668133823169910e+03,8.013928256088979651e+02
1.111677325041380072e+03,7.263725535922059180e+02
1.111686513539460066e+03,1.740797144008136456e+03
1.111695699316850096e+03,6.115813408053722924e+02
1.111704882372979910e+03,9.401688898648509962e+01
1.111714062707289941e+03,-3.941895889558890076e+01
1.111723240319209935e+03,5.270666534466952271e+02
1.111732415208190105e+03,3.265875466237941396e+02
1.111741587373659968e+03,1.061265082209593857e+03
1.111750756815059958e+03,2.639586466357176846e+02
1.111759923531830054e+03,1.826297191458766747e+03
1.111769087523410008e+03,1.129702693236390587e+03
1.111778248789250028e+03,7.666303460788823259e+02
1.111787407328770087e+03,1.305927854674729588e+03
1.111796563141419938e+03,7.983164752445570684e+02
1.111805716226650020e+03,1.427655545609190710e+02
1.111814866583890080e+03,1.118874599149411324e+03
1.111824014212590100e+03,-3.161013154481502170e+02
1.111833159112200065e+03,8.972800294014198244e+02
1.111842301282149947e+03,1.196252503153034183e+02
1.111851440721889958e+03,6.800942733304387957e+02
1.111860577430870080e+03,9.148036316273331749e+02
1.111869711408520061e+03,2.082479353682844703e+03
1.111878842654309892e+03,1.359497406344329875e+03
1.111887971167670003e+03,-2.359686335667478545e+02
1.111897096948049921e+03,6.288442267059417645e+02
1.111906219994900084e+03,-2.256394014315031029e+02
1.111915340307670022e+03,1.290466848313127230e+03
1.111924457885799939e+03,2.964758246515600604e+02
1.111933572728750050e+03,1.618505386965189246e+03
1.111942684835960108e+03,3.984288568632371152e+02
1.111951794206890099e+03,-5.403955462303918011e+02
1.111960900840980003e+03,9.359340512902227829e+02
1.111970004737680028e+03,2.036531410054823209e+04
1.111979105896459942e+03,2.083191128351553198e+04
1.111988204316759948e+03,7.379903300638825385e+02
1.111997299998030030e+03,1.053915054292448445e+02
1.112006392939729949e+03,8.945155109327326954e+02
1.112015483141299910e+03,-1.821565597699201646e+02
1.112024570602219910e+03,6.847647688569068123e+02
1.112033655321919923e+03,6.996271843389047262e+02
1.112042737299869941e+03,1.334228789642673291e+03
1.112051816535519947e+03,1.583436600751937931e+03
1.112060893028329929e+03,4.975287304414480900e+02
1.112069966777750096e+03,7.971459236213478334e+02
1.112079037783249987e+03,2.387346555351977884e+02
1.112088106044280039e+03,8.424198927435085125e+02
1.112097171560290008e+03,7.771803774098229951e+02
1.112106234330759889e+03,7.649578071610794439e+01
1.112115294355139895e+03,1.330418469591523944e+03
1.112124351632880007e+03,3.651310423136305872e+02
1.112133406163449990e+03,4.566104157771315499e+02
1.112142457946310060e+03,7.653138005485658368e+02
1.112151506980929980e+03,2.823569999072630594e+02
1.112160553266759962e+03,8.893476974961198778e+01
1.112169596803259992e+03,-3.171065933660117935e+02
1.112178637589910068e+03,1.376970273851165530e+03
1.112187675626159944e+03,3.806528050189571104e+02
1.112196710911480068e+03,7.030790144617798205e+02
1.112205743445339976e+03,2.882265051796402417e+02
1.112214773227190108e+03,1.955693856687694279e+02
1.112223800256510003e+03,-1.021422259932872834e+02
1.112232824532760105e+03,2.255188053679304687e+02
1.112241846055409951e+03,6.142961975834245969e+00
1.112250864823929987e+03,1.676331218411957877e+02
1.112259880837779974e+03,6.669354528962730910e+02
1.112268894096429904e+03,8.063068824876827421e+02
1.112277904599349995e+03,1.067343425486856859e+03
1.112286912346020017e+03,4.722473358631077076e+02
1.112295917335899958e+03,1.130361319863161498e+03
1.112304919568460036e+03,1.716780543443580314e+02
1.112313919043170017e+03,6.203262591151282095e+02
1.112322915759509897e+03,7.757532092695320216e+02
1.112331909716949895e+03,8.939724181567170262e+02
1.112340900914949998e+03,4.482830778824817344e+02
1.112349889352999980e+03,1.119161233298536899e+03
1.112358875030570061e+03,9.852198790191554423e+00
1.112367857947130005e+03,4.033200266780464744e+02
1.112376838102160036e+03,4.230235971112556399e+02
1.112385815495119914e+03,1.151350863378264421e+03
1.112394790125510099e+03,5.393083652199217113e+02
1.112403761992789896e+03,2.753297079985701998e+02
1.112412731096439984e+03,-3.921439081910691016e+02
1.112421697435939905e+03,2.855891993485144553e+02
1.112430661010770109e+03,3.062085425395137008e+02
1.112439621820409911e+03,3.263212116469973125e+02
1.112448579864319981e+03,5.516098481311043997e+02
1.112457535142010101e+03,6.722053484870592683e+02
1.112466487652930027e+03,4.019341699384966660e+02
1.112475437396579991e+03,-1.655901041964468732e+02
1.112484384372439990e+03,1.770017940744578198e+02
1.112493328579980016e+03,-1.889712674630337972e+02
1.112502270018700074e+03,2.070941835606874974e+02
1.112511208688059924e+03,8.044252452587401194e+02
1.112520144587570030e+03,-4.031446213661980948e+01
1.112529077716689926e+03,1.613928846065394396e+02
1.112538008074910067e+03,2.672186248880969970e+02
1.112546935661730004e+03,5.275975591639020195e+02
1.112555860476619955e+03,8.281152755268656165e+02
1.112564782519069922e+03,4.219258943929106209e+01
1.112573701788559902e+03,-1.577706091910766588e+02
1.112582618284589898e+03,3.176071503132390603e+02
1.112591532006639909e+03,-1.820225116730022918e+01
1.112600442954199934e+03,8.211388910215082433e+02
1.112609351126749971e+03,4.150641129336570430e+02
1.112618256523790023e+03,8.516261395908153418e+02
1.112627159144810093e+03,2.673855900035929380e+02
1.112636058989299954e+03,6.500526027388082184e+02
1.112644956056740057e+03,5.896109536622595897e+02
1.112653850346619947e+03,-5.779924698277222994e+00
1.112662741858450090e+03,9.465714819651415723e+01
1.112671630591710027e+03,1.199503381086399941e+03
1.112680516545889986e+03,2.118990654778397982e+02
1.112689399720489973e+03,3.962787122773284523e+02
1.112698280114999989e+03,9.059479671127069755e-01
1.112707157728910033e+03,4.297946621523094812e+00
1.112716032561729889e+03,-2.024121021910108809e+01
1.112724904612940009e+03,1.905391312236191936e+02
1.112733773882039941e+03,-1.259786814292401971e+02
1.112742640368529919e+03,6.299522091378948971e+02
1.112751504071909949e+03,1.365551731450937041e+03
1.112760364991660026e+03,2.468297541129299861e+04
1.112769223127299938e+03,1.254581052998728183e+03
1.112778078478309908e+03,4.324677233422784752e+02
1.112786931044199946e+03,1.599881204659112370e+02
1.112795780824470057e+03,1.968625292181096142e+02
1.112804627818620020e+03,4.685431278039013705e+02
1.112813472026140062e+03,5.552638273611972863e+02
1.112822313446539965e+03,1.660752744394517038e+02
1.112831152079319963e+03,6.104142487465106797e+02
1.112839987923990066e+03,3.011862356541162100e+01
1.112848820980030041e+03,6.666478397897769810e+02
1.112857651246969908e+03,1.318245282626226526e+03
1.112866478724299895e+03,4.137672672073877038e+02
1.112875303411520008e+03,-4.166953404802383147e+02
1.112884125308150033e+03,2.915782886803250449e+02
1.112892944413679970e+03,8.935186465188421323e+01
1.112901760727620058e+03,5.826830104884720640e+02
1.112910574249480078e+03,1.189303781231688163e+03
1.112919384978760036e+03,4.196356893165047381e+02
1.112928192914979945e+03,7.991775309665431450e+02
1.112936998057640039e+03,7.909668482675700716e+02
1.112945800406240096e+03,7.869613750118922724e+01
1.112954599960309906e+03,7.352172461836855746e+02
1.112963396719339926e+03,3.666000296728226999e+02
1.112972190682849941e+03,3.605523449029762446e+02
1.112980981850339958e+03,1.152099399006862313e+03
1.112989770221339995e+03,1.418791072103761053e+02
1.112998555795340053e+03,4.262180671931966458e+02
1.113007338571869923e+03,-3.017449865558933766e+02
1.113016118550430065e+03,6.284249753459980639e+02
1.113024895730540038e+03,5.174638352490923126e+02
1.113033670111710080e+03,-7.507712878509457255e+01
1.113042441693449973e+03,1.041332795558479575e+03
1.113051210475289963e+03,-4.445112105319066700e+02
1.113059976456730055e+03,2.563961257413764656e+02
1.113068739637300041e+03,3.454626087338589855e+02
1.113077500016499926e+03,5.049087829165995913e+02
1.113086257593849950e+03,5.085480579063690811e+02
1.113095012368879907e+03,1.185749705220867725e+02
1.113103764341100032e+03,9.679369372739482742e+02
1.113112513510030112e+03,6.974527991570246286e+02
1.113121259875179931e+03,5.035451262746125849e+02
1.113130003436079960e+03,2.673751851081259474e+02
1.113138744192249987e+03,1.811281120918209098e+01
1.113147482143200023e+03,5.652172527100633914e+01
1.113156217288460084e+03,4.474697169057404267e+02
1.113164949627549959e+03,3.751380306347359692e+02
1.113173679159989888e+03,1.669990624925398208e+02
1.113182405885309890e+03,1.875091703476940950e+02
1.113191129803019976e+03,1.536626318883556905e+02
1.113199850912659940e+03,2.255564975667520287e+02
1.113208569213740020e+03,4.939017551979424638e+02
1.113217284705790007e+03,4.700763501213768905e+02
1.113225997388329915e+03,9.576218721371620859e+02
1.113234707260889991e+03,-1.459368535778236975e+01
1.113243414323010029e+03,1.148296709758834666e+01
1.113252118574190035e+03,-1.346695046233210746e+01
1.113260820013980037e+03,1.904348219455264939e+02
1.113269518641890045e+03,1.152092855808422343e+02
1.113278214457460081e+03,6.586440743881357776e+02
1.113286907460219936e+03,-4.039446708543341060e+02
1.113295597649690080e+03,2.826189237227320064e+02
1.113304285025410081e+03,3.125642332649228194e+01
1.113312969586899953e+03,7.066657398843300371e+02
1.113321651333699947e+03,6.431417165921233448e+01
1.113330330265330076e+03,9.371160115646616759e+02
1.113339006381339914e+03,-4.078948106119858039e+02
1.113347679681249929e+03,4.878262392030939054e+02
1.113356350164599917e+03,-5.740090098508038352e+01
1.113365017830909892e+03,6.208548555523989165e+01
